stkcd,dealseq,inscode,biddercode,price_normal,shares,policy_flag
'002306,59,INBK48,INBK48_4,1.137566138,200,0
'002306,59,INBK42,INBK42_5,1.124338624,600,0
'002306,59,INSN1,INSN1_1,1.123809524,230,0
'002306,59,INSN5,INSN5_43,1.123809524,840,0
'002306,59,INSN6,INSN6_2,1.123809524,1000,0
'002306,59,INSN6,INSN6_3,1.123809524,1000,0
'002306,59,INSN6,INSN6_4,1.123809524,1000,0
'002306,59,INSN6,INSN6_5,1.123809524,1000,0
'002306,59,INSN6,INSN6_8,1.123809524,1000,0
'002306,59,INSN6,INSN6_10,1.123809524,140,0
'002306,59,INSN6,INSN6_11,1.123809524,1000,0
'002306,59,INSN6,INSN6_12,1.123809524,200,0
'002306,59,INSN6,INSN6_13,1.123809524,500,0
'002306,59,INSN6,INSN6_16,1.123809524,1000,0
'002306,59,INSN6,INSN6_17,1.123809524,1000,0
'002306,59,INSN6,INSN6_18,1.123809524,1000,0
'002306,59,INSN6,INSN6_19,1.123809524,1000,0
'002306,59,INSN6,INSN6_20,1.123809524,1000,0
'002306,59,INSN6,INSN6_23,1.123809524,1000,0
'002306,59,INBK9,INBK9_1,1.121693122,1000,0
'002306,59,TRST25,TRST25_1,1.115343915,1000,0
'002306,59,FINC2,FINC2_1,1.111111111,1000,0
'002306,59,FUND1,FUND1_7,1.111111111,1000,0
'002306,59,TRST5,TRST5_1,1.111111111,200,0
'002306,59,FUND4,FUND4_4,1.111111111,600,0
'002306,59,FUND4,FUND4_13,1.111111111,1000,0
'002306,59,FUND4,FUND4_14,1.111111111,1000,0
'002306,59,FUND7,FUND7_5,1.111111111,1000,0
'002306,59,QFII2,QFII2_1,1.111111111,800,0
'002306,59,FINC6,FINC6_1,1.111111111,600,0
'002306,59,INBK19,INBK19_1,1.111111111,400,0
'002306,59,INBK19,INBK19_2,1.111111111,1000,0
'002306,59,INBK19,INBK19_4,1.111111111,1000,0
'002306,59,INBK21,INBK21_1,1.111111111,1000,0
'002306,59,INBK22,INBK22_4,1.111111111,1000,0
'002306,59,FINC7,FINC7_1,1.111111111,1000,0
'002306,59,INBK27,INBK27_9,1.111111111,1000,0
'002306,59,FUND17,FUND17_12,1.111111111,1000,0
'002306,59,FUND17,FUND17_18,1.111111111,250,0
'002306,59,FUND17,FUND17_19,1.111111111,320,0
'002306,59,FUND17,FUND17_20,1.111111111,130,0
'002306,59,FUND17,FUND17_25,1.111111111,160,0
'002306,59,FUND17,FUND17_28,1.111111111,1000,0
'002306,59,FUND18,FUND18_11,1.111111111,1000,0
'002306,59,FUND18,FUND18_16,1.111111111,1000,0
'002306,59,TRST19,TRST19_1,1.111111111,1000,0
'002306,59,FINC21,FINC21_1,1.111111111,1000,0
'002306,59,FUND45,FUND45_2,1.111111111,200,0
'002306,59,TRST29,TRST29_1,1.111111111,1000,0
'002306,59,INBK66,INBK66_1,1.111111111,300,0
'002306,59,TRST32,TRST32_8,1.111111111,200,0
'002306,59,INBK69,INBK69_2,1.111111111,190,0
'002306,59,INBK69,INBK69_7,1.111111111,460,0
'002306,59,INBK69,INBK69_8,1.111111111,1000,0
'002306,59,INBK69,INBK69_10,1.111111111,1000,0
'002306,59,INBK69,INBK69_11,1.111111111,1000,0
'002306,59,INBK69,INBK69_12,1.111111111,1000,0
'002306,59,INBK69,INBK69_13,1.111111111,1000,0
'002306,59,FINC33,FINC33_1,1.111111111,1000,0
'002306,59,INBK75,INBK75_1,1.111111111,1000,0
'002306,59,FUND60,FUND60_5,1.111111111,1000,0
'002306,59,FUND60,FUND60_7,1.111111111,1000,0
'002306,59,FUND60,FUND60_10,1.111111111,1000,0
'002306,59,TRST41,TRST41_1,1.111111111,500,0
'002306,59,INBK47,INBK47_2,1.105820106,100,0
'002306,59,INBK42,INBK42_1,1.100529101,1000,0
'002306,59,INBK3,INBK3_3,1.092592593,1000,0
'002306,59,FUND32,FUND32_5,1.092592593,500,0
'002306,59,FUND32,FUND32_7,1.092592593,1000,0
'002306,59,TRST24,TRST24_1,1.08994709,200,0
'002306,59,INBK5,INBK5_2,1.084656085,490,0
'002306,59,INBK20,INBK20_5,1.084656085,970,0
'002306,59,INBK27,INBK27_3,1.084656085,1000,0
'002306,59,FUND37,FUND37_6,1.084656085,1000,0
'002306,59,INSN8,INSN8_12,1.084656085,1000,0
'002306,59,TRST28,TRST28_1,1.084656085,1000,0
'002306,59,TRST32,TRST32_6,1.084656085,800,0
'002306,59,INSN4,INSN4_6,1.073015873,1000,0
'002306,59,INBK50,INBK50_3,1.071428571,1000,0
'002306,59,INSN8,INSN8_11,1.063492064,1000,0
'002306,59,INBK8,INBK8_7,1.058201058,1000,0
'002306,59,FUND4,FUND4_10,1.058201058,1000,0
'002306,59,FUND4,FUND4_12,1.058201058,1000,0
'002306,59,INBK18,INBK18_3,1.058201058,1000,0
'002306,59,INSN3,INSN3_1,1.058201058,1000,0
'002306,59,INSN3,INSN3_2,1.058201058,1000,0
'002306,59,FUND19,FUND19_2,1.058201058,1000,0
'002306,59,FUND19,FUND19_3,1.058201058,600,0
'002306,59,FUND19,FUND19_5,1.058201058,1000,0
'002306,59,FUND19,FUND19_6,1.058201058,1000,0
'002306,59,FUND19,FUND19_11,1.058201058,1000,0
'002306,59,FUND19,FUND19_12,1.058201058,870,0
'002306,59,INSN4,INSN4_8,1.058201058,1000,0
'002306,59,INSN4,INSN4_11,1.058201058,150,0
'002306,59,INSN4,INSN4_12,1.058201058,1000,0
'002306,59,INSN4,INSN4_13,1.058201058,1000,0
'002306,59,INSN4,INSN4_14,1.058201058,1000,0
'002306,59,INSN4,INSN4_15,1.058201058,1000,0
'002306,59,INSN4,INSN4_16,1.058201058,1000,0
