shares,inscode,bidcode,policy_flag,price_normal,dealseq,stkcd2
330,TRST31,TRST31_1,0,0.9473684211,1,'002276
1000,INSN12,INSN12_2,0,0.9473684211,1,'002276
1000,INSN12,INSN12_4,0,0.9473684211,1,'002276
1000,INSN12,INSN12_5,0,0.9473684211,1,'002276
1000,INSN12,INSN12_6,0,0.9473684211,1,'002276
1000,INSN12,INSN12_7,0,0.9473684211,1,'002276
1000,INSN12,INSN12_10,0,0.9473684211,1,'002276
1000,INSN12,INSN12_11,0,0.9473684211,1,'002276
1000,INSN12,INSN12_12,0,0.9473684211,1,'002276
1000,INSN12,INSN12_13,0,0.9473684211,1,'002276
1000,INSN12,INSN12_15,0,0.9473684211,1,'002276
300,TRST5,TRST5_1,0,0.9385964912,1,'002276
500,FUND55,FUND55_6,0,0.9377192982,1,'002276
300,TRST15,TRST15_1,0,0.9368421053,1,'002276
200,INBK64,INBK64_1,0,0.9298245614,1,'002276
500,TRST39,TRST39_2,0,0.9298245614,1,'002276
1000,FUND34,FUND34_17,0,0.9219298246,1,'002276
1000,FUND34,FUND34_18,0,0.9219298246,1,'002276
1000,FUND34,FUND34_24,0,0.9219298246,1,'002276
1000,TRST4,TRST4_1,0,0.9210526316,1,'002276
200,INBK8,INBK8_10,0,0.9210526316,1,'002276
300,INBK19,INBK19_2,0,0.9210526316,1,'002276
300,INBK19,INBK19_5,0,0.9210526316,1,'002276
500,FUND18,FUND18_3,0,0.9210526316,1,'002276
1000,FUND19,FUND19_3,0,0.9210526316,1,'002276
500,FUND19,FUND19_8,0,0.9210526316,1,'002276
500,FUND19,FUND19_11,0,0.9210526316,1,'002276
300,INBK44,INBK44_1,0,0.9210526316,1,'002276
1000,FUND26,FUND26_19,0,0.9210526316,1,'002276
1000,FUND26,FUND26_21,0,0.9210526316,1,'002276
1000,FUND26,FUND26_30,0,0.9210526316,1,'002276
1000,FUND26,FUND26_31,0,0.9210526316,1,'002276
900,FUND26,FUND26_34,0,0.9210526316,1,'002276
1000,FUND34,FUND34_1,0,0.9210526316,1,'002276
350,FUND34,FUND34_2,0,0.9210526316,1,'002276
290,FUND34,FUND34_3,0,0.9210526316,1,'002276
100,FUND34,FUND34_4,0,0.9210526316,1,'002276
120,FUND34,FUND34_5,0,0.9210526316,1,'002276
1000,FUND34,FUND34_6,0,0.9210526316,1,'002276
120,FUND34,FUND34_7,0,0.9210526316,1,'002276
480,FUND34,FUND34_9,0,0.9210526316,1,'002276
1000,FUND34,FUND34_10,0,0.9210526316,1,'002276
1000,FUND34,FUND34_11,0,0.9210526316,1,'002276
1000,FUND34,FUND34_12,0,0.9210526316,1,'002276
540,FUND34,FUND34_13,0,0.9210526316,1,'002276
1000,FUND34,FUND34_15,0,0.9210526316,1,'002276
610,FUND34,FUND34_16,0,0.9210526316,1,'002276
1000,FUND34,FUND34_21,0,0.9210526316,1,'002276
1000,FUND34,FUND34_36,0,0.9210526316,1,'002276
400,FUND34,FUND34_37,0,0.9210526316,1,'002276
460,FUND34,FUND34_39,0,0.9210526316,1,'002276
600,FUND34,FUND34_40,0,0.9210526316,1,'002276
270,FUND34,FUND34_42,0,0.9210526316,1,'002276
680,FUND34,FUND34_43,0,0.9210526316,1,'002276
490,FUND34,FUND34_45,0,0.9210526316,1,'002276
350,FUND34,FUND34_46,0,0.9210526316,1,'002276
250,FUND34,FUND34_48,0,0.9210526316,1,'002276
220,FUND34,FUND34_49,0,0.9210526316,1,'002276
1000,FUND34,FUND34_50,0,0.9210526316,1,'002276
180,FUND34,FUND34_52,0,0.9210526316,1,'002276
690,FUND34,FUND34_53,0,0.9210526316,1,'002276
270,FUND34,FUND34_54,0,0.9210526316,1,'002276
180,FUND34,FUND34_55,0,0.9210526316,1,'002276
100,FUND34,FUND34_56,0,0.9210526316,1,'002276
130,FUND34,FUND34_57,0,0.9210526316,1,'002276
290,FUND34,FUND34_58,0,0.9210526316,1,'002276
560,FUND34,FUND34_59,0,0.9210526316,1,'002276
510,FUND34,FUND34_61,0,0.9210526316,1,'002276
130,FUND34,FUND34_62,0,0.9210526316,1,'002276
1000,FUND34,FUND34_63,0,0.9210526316,1,'002276
700,FUND34,FUND34_65,0,0.9210526316,1,'002276
1000,FUND34,FUND34_66,0,0.9210526316,1,'002276
120,FUND34,FUND34_67,0,0.9210526316,1,'002276
210,FUND34,FUND34_68,0,0.9210526316,1,'002276
400,INSN6,INSN6_16,0,0.9210526316,1,'002276
400,INSN6,INSN6_17,0,0.9210526316,1,'002276
500,TRST26,TRST26_1,0,0.9210526316,1,'002276
500,FUND57,FUND57_2,0,0.9210526316,1,'002276
100,INBK77,INBK77_3,0,0.9210526316,1,'002276
100,INBK77,INBK77_12,0,0.9210526316,1,'002276
100,INBK77,INBK77_47,0,0.9210526316,1,'002276
200,INBK28,INBK28_5,0,0.9122807018,1,'002276
300,INBK61,INBK61_1,0,0.9122807018,1,'002276
300,TRST15,TRST15_1,0,0.9105263158,1,'002276
500,FINC17,FINC17_1,0,0.9052631579,1,'002276
1000,INBK46,INBK46_1,0,0.9035087719,1,'002276
1000,FUND39,FUND39_1,0,0.9035087719,1,'002276
1000,FUND39,FUND39_4,0,0.9035087719,1,'002276
1000,FUND39,FUND39_15,0,0.9035087719,1,'002276
300,FUND39,FUND39_17,0,0.9035087719,1,'002276
200,FUND39,FUND39_18,0,0.9035087719,1,'002276
600,FUND39,FUND39_20,0,0.9035087719,1,'002276
1000,FUND39,FUND39_23,0,0.9035087719,1,'002276
1000,FUND39,FUND39_24,0,0.9035087719,1,'002276
200,FUND32,FUND32_5,0,0.9026315789,1,'002276
300,FUND54,FUND54_3,0,0.9026315789,1,'002276
1000,FUND11,FUND11_7,0,0.899122807,1,'002276
100,INBK72,INBK72_3,0,0.8947368421,1,'002276
100,FUND60,FUND60_9,0,0.8877192982,1,'002276
500,INBK55,INBK55_6,0,0.8859649123,1,'002276
100,INSN11,INSN11_1,0,0.8859649123,1,'002276
390,TRST39,TRST39_1,0,0.8859649123,1,'002276
400,TRST15,TRST15_1,0,0.8842105263,1,'002276
800,INSN7,INSN7_34,0,0.8780701754,1,'002276
300,TRST5,TRST5_1,0,0.8771929825,1,'002276
200,INBK8,INBK8_2,0,0.8771929825,1,'002276
1000,FUND4,FUND4_4,0,0.8771929825,1,'002276
500,FUND4,FUND4_6,0,0.8771929825,1,'002276
1000,FUND4,FUND4_7,0,0.8771929825,1,'002276
600,FUND4,FUND4_9,0,0.8771929825,1,'002276
1000,FUND4,FUND4_10,0,0.8771929825,1,'002276
1000,FUND4,FUND4_12,0,0.8771929825,1,'002276
1000,FUND4,FUND4_13,0,0.8771929825,1,'002276
1000,FUND4,FUND4_15,0,0.8771929825,1,'002276
400,FUND4,FUND4_16,0,0.8771929825,1,'002276
700,FUND4,FUND4_17,0,0.8771929825,1,'002276
200,INBK9,INBK9_2,0,0.8771929825,1,'002276
100,INBK13,INBK13_8,0,0.8771929825,1,'002276
500,INBK19,INBK19_2,0,0.8771929825,1,'002276
500,INBK19,INBK19_5,0,0.8771929825,1,'002276
200,FUND14,FUND14_2,0,0.8771929825,1,'002276
300,TRST11,TRST11_1,0,0.8771929825,1,'002276
500,INBK27,INBK27_3,0,0.8771929825,1,'002276
400,FUND16,FUND16_9,0,0.8771929825,1,'002276
500,FUND19,FUND19_8,0,0.8771929825,1,'002276
500,FUND19,FUND19_11,0,0.8771929825,1,'002276
500,FUND22,FUND22_1,0,0.8771929825,1,'002276
1000,FUND23,FUND23_1,0,0.8771929825,1,'002276
640,FUND23,FUND23_2,0,0.8771929825,1,'002276
170,FUND23,FUND23_3,0,0.8771929825,1,'002276
170,FUND23,FUND23_4,0,0.8771929825,1,'002276
670,FUND23,FUND23_5,0,0.8771929825,1,'002276
150,FUND23,FUND23_6,0,0.8771929825,1,'002276
100,FUND23,FUND23_7,0,0.8771929825,1,'002276
150,FUND23,FUND23_8,0,0.8771929825,1,'002276
100,FUND23,FUND23_9,0,0.8771929825,1,'002276
140,FUND23,FUND23_10,0,0.8771929825,1,'002276
390,FUND23,FUND23_11,0,0.8771929825,1,'002276
230,FUND23,FUND23_12,0,0.8771929825,1,'002276
210,FUND23,FUND23_13,0,0.8771929825,1,'002276
300,FUND23,FUND23_14,0,0.8771929825,1,'002276
270,FUND23,FUND23_15,0,0.8771929825,1,'002276
1000,FUND23,FUND23_16,0,0.8771929825,1,'002276
100,FUND23,FUND23_17,0,0.8771929825,1,'002276
450,FUND23,FUND23_18,0,0.8771929825,1,'002276
1000,FUND23,FUND23_24,0,0.8771929825,1,'002276
450,FUND23,FUND23_45,0,0.8771929825,1,'002276
1000,FUND23,FUND23_48,0,0.8771929825,1,'002276
600,FUND23,FUND23_49,0,0.8771929825,1,'002276
890,FUND23,FUND23_50,0,0.8771929825,1,'002276
180,FUND23,FUND23_52,0,0.8771929825,1,'002276
390,FUND23,FUND23_57,0,0.8771929825,1,'002276
400,FUND23,FUND23_58,0,0.8771929825,1,'002276
190,FUND23,FUND23_59,0,0.8771929825,1,'002276
600,FUND23,FUND23_61,0,0.8771929825,1,'002276
480,FUND23,FUND23_63,0,0.8771929825,1,'002276
120,FUND23,FUND23_64,0,0.8771929825,1,'002276
370,FUND23,FUND23_65,0,0.8771929825,1,'002276
100,FUND23,FUND23_66,0,0.8771929825,1,'002276
180,FUND23,FUND23_67,0,0.8771929825,1,'002276
1000,FUND23,FUND23_68,0,0.8771929825,1,'002276
790,FUND23,FUND23_71,0,0.8771929825,1,'002276
250,FUND23,FUND23_72,0,0.8771929825,1,'002276
420,FUND23,FUND23_75,0,0.8771929825,1,'002276
260,FUND23,FUND23_76,0,0.8771929825,1,'002276
420,FUND23,FUND23_77,0,0.8771929825,1,'002276
260,FUND23,FUND23_78,0,0.8771929825,1,'002276
1000,FUND23,FUND23_80,0,0.8771929825,1,'002276
1000,FUND23,FUND23_81,0,0.8771929825,1,'002276
800,FUND23,FUND23_82,0,0.8771929825,1,'002276
550,FUND23,FUND23_83,0,0.8771929825,1,'002276
1000,FUND23,FUND23_84,0,0.8771929825,1,'002276
470,FUND23,FUND23_85,0,0.8771929825,1,'002276
1000,FUND23,FUND23_86,0,0.8771929825,1,'002276
110,FUND23,FUND23_88,0,0.8771929825,1,'002276
500,FUND27,FUND27_4,0,0.8771929825,1,'002276
800,FUND27,FUND27_12,0,0.8771929825,1,'002276
1000,FUND34,FUND34_20,0,0.8771929825,1,'002276
400,FUND37,FUND37_2,0,0.8771929825,1,'002276
400,TRST24,TRST24_1,0,0.8771929825,1,'002276
230,INSN7,INSN7_20,0,0.8771929825,1,'002276
500,FUND46,FUND46_1,0,0.8771929825,1,'002276
500,INBK59,INBK59_1,0,0.8771929825,1,'002276
200,FINC28,FINC28_1,0,0.8771929825,1,'002276
1000,INBK69,INBK69_1,0,0.8771929825,1,'002276
350,INBK69,INBK69_5,0,0.8771929825,1,'002276
100,INBK69,INBK69_6,0,0.8771929825,1,'002276
1000,INSN13,INSN13_36,0,0.8771929825,1,'002276
1000,INSN13,INSN13_54,0,0.8771929825,1,'002276
1000,INSN13,INSN13_55,0,0.8771929825,1,'002276
1000,INSN13,INSN13_56,0,0.8771929825,1,'002276
1000,INSN13,INSN13_57,0,0.8771929825,1,'002276
1000,INSN13,INSN13_58,0,0.8771929825,1,'002276
1000,INSN13,INSN13_59,0,0.8771929825,1,'002276
1000,INBK71,INBK71_4,0,0.8771929825,1,'002276
100,INBK77,INBK77_10,0,0.8771929825,1,'002276
100,INBK77,INBK77_16,0,0.8771929825,1,'002276
1000,INBK77,INBK77_36,0,0.8771929825,1,'002276
1000,FUND2,FUND2_11,0,0.8596491228,1,'002276
1000,FUND2,FUND2_16,0,0.8596491228,1,'002276
500,FUND2,FUND2_30,0,0.8596491228,1,'002276
1000,FUND10,FUND10_19,0,0.8596491228,1,'002276
200,FUND32,FUND32_5,0,0.8596491228,1,'002276
400,INBK64,INBK64_1,0,0.8596491228,1,'002276
330,TRST31,TRST31_1,0,0.8596491228,1,'002276
300,INBK72,INBK72_3,0,0.8596491228,1,'002276
500,INBK61,INBK61_1,0,0.850877193,1,'002276
1000,FUND23,FUND23_20,0,0.8421052632,1,'002276
300,FUND23,FUND23_21,0,0.8421052632,1,'002276
1000,FUND23,FUND23_22,0,0.8421052632,1,'002276
1000,FUND23,FUND23_60,0,0.8421052632,1,'002276
100,INSN7,INSN7_32,0,0.8385964912,1,'002276
100,INSN7,INSN7_33,0,0.8385964912,1,'002276
100,INSN7,INSN7_34,0,0.8385964912,1,'002276
300,INBK9,INBK9_2,0,0.8333333333,1,'002276
400,FUND12,FUND12_3,0,0.8333333333,1,'002276
1000,FUND12,FUND12_4,0,0.8333333333,1,'002276
1000,FUND12,FUND12_11,0,0.8333333333,1,'002276
500,INBK27,INBK27_3,0,0.8333333333,1,'002276
400,INBK28,INBK28_5,0,0.8333333333,1,'002276
1000,FUND36,FUND36_3,0,0.8333333333,1,'002276
500,INBK55,INBK55_6,0,0.8333333333,1,'002276
500,TRST26,TRST26_1,0,0.8333333333,1,'002276
1000,FUND52,FUND52_5,0,0.8333333333,1,'002276
1000,FUND52,FUND52_9,0,0.8333333333,1,'002276
500,INSN11,INSN11_1,0,0.8333333333,1,'002276
1000,FUND56,FUND56_6,0,0.8333333333,1,'002276
1000,FUND56,FUND56_10,0,0.8333333333,1,'002276
1000,FUND56,FUND56_19,0,0.8333333333,1,'002276
400,FINC28,FINC28_1,0,0.8333333333,1,'002276
1000,TRST37,TRST37_1,0,0.8333333333,1,'002276
600,INSN4,INSN4_18,0,0.8245614035,1,'002276
600,INSN11,INSN11_2,0,0.8245614035,1,'002276
600,INSN11,INSN11_3,0,0.8245614035,1,'002276
800,FUND39,FUND39_18,0,0.8157894737,1,'002276
1000,FUND39,FUND39_21,0,0.8157894737,1,'002276
1000,FUND39,FUND39_22,0,0.8157894737,1,'002276
400,INBK64,INBK64_1,0,0.8157894737,1,'002276
500,TRST23,TRST23_1,0,0.7903508772,1,'002276
200,FUND4,FUND4_6,0,0.7894736842,1,'002276
200,FUND4,FUND4_9,0,0.7894736842,1,'002276
300,FUND4,FUND4_16,0,0.7894736842,1,'002276
200,FUND4,FUND4_17,0,0.7894736842,1,'002276
500,INBK9,INBK9_2,0,0.7894736842,1,'002276
1000,FUND8,FUND8_1,0,0.7894736842,1,'002276
1000,FUND8,FUND8_5,0,0.7894736842,1,'002276
500,INBK27,INBK27_4,0,0.7894736842,1,'002276
300,FUND16,FUND16_9,0,0.7894736842,1,'002276
400,INBK29,INBK29_4,0,0.7894736842,1,'002276
1000,INBK43,INBK43_2,0,0.7894736842,1,'002276
300,TRST16,TRST16_1,0,0.7894736842,1,'002276
1000,FUND34,FUND34_29,0,0.7894736842,1,'002276
1000,FUND34,FUND34_30,0,0.7894736842,1,'002276
300,FUND37,FUND37_2,0,0.7894736842,1,'002276
800,FINC20,FINC20_1,0,0.7894736842,1,'002276
500,FUND46,FUND46_1,0,0.7894736842,1,'002276
400,TRST28,TRST28_1,0,0.7894736842,1,'002276
400,INSN11,INSN11_1,0,0.7894736842,1,'002276
1000,FUND53,FUND53_3,0,0.7894736842,1,'002276
500,FUND53,FUND53_11,0,0.7894736842,1,'002276
400,FINC28,FINC28_1,0,0.7894736842,1,'002276
1000,INBK77,INBK77_40,0,0.7894736842,1,'002276
300,TRST28,TRST28_1,0,0.7807017544,1,'002276
300,TRST28,TRST28_1,0,0.7719298246,1,'002276
400,INBK72,INBK72_3,0,0.7719298246,1,'002276
100,INBK30,INBK30_3,0,0.7543859649,1,'002276
200,TRST16,TRST16_1,0,0.7456140351,1,'002276
1000,FUND53,FUND53_16,0,0.7456140351,1,'002276
1000,FUND53,FUND53_20,0,0.7456140351,1,'002276
300,INBK30,INBK30_3,0,0.7280701754,1,'002276
1000,FUND4,FUND4_1,0,0.701754386,1,'002276
300,FUND4,FUND4_6,0,0.701754386,1,'002276
200,FUND4,FUND4_9,0,0.701754386,1,'002276
300,FUND4,FUND4_16,0,0.701754386,1,'002276
100,FUND4,FUND4_17,0,0.701754386,1,'002276
600,INBK30,INBK30_3,0,0.701754386,1,'002276
300,FUND37,FUND37_2,0,0.701754386,1,'002276
520,INSN7,INSN7_19,0,0.701754386,1,'002276
430,INSN7,INSN7_23,0,0.701754386,1,'002276
1000,INBK24,INBK24_1,0,0.6578947368,1,'002276
200,INSN4,INSN4_18,0,0.6578947368,1,'002276
200,TRST16,TRST16_1,0,0.6578947368,1,'002276
100,FUND43,FUND43_2,0,0.6578947368,1,'002276
200,FUND43,FUND43_5,0,0.6578947368,1,'002276
1000,FUND43,FUND43_9,0,0.6578947368,1,'002276
1000,FUND43,FUND43_10,0,0.6578947368,1,'002276
200,INSN11,INSN11_2,0,0.6578947368,1,'002276
200,INSN11,INSN11_3,0,0.6578947368,1,'002276
1000,TRST30,TRST30_8,0,0.6578947368,1,'002276
1000,TRST30,TRST30_12,0,0.6578947368,1,'002276
1000,TRST30,TRST30_13,0,0.6578947368,1,'002276
1000,TRST30,TRST30_16,0,0.6578947368,1,'002276
1000,FUND53,FUND53_17,0,0.6315789474,1,'002276
1000,FUND53,FUND53_19,0,0.6315789474,1,'002276
500,TRST19,TRST19_1,0,1.25,2,'002277
1000,TRST36,TRST36_1,0,1.25,2,'002277
1000,FINC33,FINC33_1,0,1.23,2,'002277
300,INBK9,INBK9_2,0,1.2,2,'002277
1000,FUND18,FUND18_13,0,1.19,2,'002277
450,TRST39,TRST39_1,0,1.18,2,'002277
300,INBK9,INBK9_2,0,1.15,2,'002277
500,INBK27,INBK27_3,0,1.15,2,'002277
1000,INBK27,INBK27_9,0,1.15,2,'002277
1000,INBK73,INBK73_5,0,1.149,2,'002277
400,INBK44,INBK44_1,0,1.14,2,'002277
450,TRST39,TRST39_1,0,1.13,2,'002277
1000,FUND34,FUND34_36,0,1.125,2,'002277
210,FUND34,FUND34_37,0,1.125,2,'002277
230,TRST7,TRST7_1,0,1.1,2,'002277
400,INBK9,INBK9_2,0,1.1,2,'002277
1000,INBK11,INBK11_4,0,1.1,2,'002277
500,INBK12,INBK12_4,0,1.1,2,'002277
130,FUND7,FUND7_2,0,1.1,2,'002277
1000,FUND7,FUND7_5,0,1.1,2,'002277
1000,FINC5,FINC5_1,0,1.1,2,'002277
1000,FINC6,FINC6_1,0,1.1,2,'002277
1000,INBK20,INBK20_5,0,1.1,2,'002277
1000,INBK21,INBK21_1,0,1.1,2,'002277
680,INBK27,INBK27_4,0,1.1,2,'002277
500,FINC11,FINC11_1,0,1.1,2,'002277
1000,INBK34,INBK34_1,0,1.1,2,'002277
300,INBK35,INBK35_3,0,1.1,2,'002277
1000,INBK37,INBK37_1,0,1.1,2,'002277
1000,FUND23,FUND23_47,0,1.1,2,'002277
1000,FUND23,FUND23_53,0,1.1,2,'002277
180,FUND23,FUND23_54,0,1.1,2,'002277
1000,FUND23,FUND23_91,0,1.1,2,'002277
500,TRST19,TRST19_1,0,1.1,2,'002277
1000,FINC21,FINC21_1,0,1.1,2,'002277
1000,FUND52,FUND52_8,0,1.1,2,'002277
400,INBK66,INBK66_1,0,1.1,2,'002277
400,INBK75,INBK75_1,0,1.1,2,'002277
1000,INBK77,INBK77_38,0,1.1,2,'002277
1000,INBK77,INBK77_45,0,1.1,2,'002277
1000,INBK42,INBK42_2,0,1.099,2,'002277
400,TRST27,TRST27_1,0,1.094,2,'002277
1000,INBK3,INBK3_3,0,1.09,2,'002277
300,INBK28,INBK28_5,0,1.09,2,'002277
500,QFII5,QFII5_1,0,1.09,2,'002277
300,INBK44,INBK44_1,0,1.09,2,'002277
500,INBK77,INBK77_40,0,1.09,2,'002277
300,TRST39,TRST39_5,0,1.08,2,'002277
1000,INBK2,INBK2_1,0,1.079,2,'002277
1000,INBK15,INBK15_3,0,1.075,2,'002277
300,INBK48,INBK48_4,0,1.075,2,'002277
300,TRST24,TRST24_1,0,1.075,2,'002277
1000,INSN7,INSN7_24,0,1.075,2,'002277
1000,INSN7,INSN7_25,0,1.075,2,'002277
1000,INSN7,INSN7_28,0,1.075,2,'002277
1000,INSN7,INSN7_30,0,1.075,2,'002277
1000,INSN7,INSN7_31,0,1.075,2,'002277
1000,INSN7,INSN7_38,0,1.075,2,'002277
160,TRST40,TRST40_2,0,1.065,2,'002277
700,INBK35,INBK35_3,0,1.059,2,'002277
1000,FUND4,FUND4_4,0,1.055,2,'002277
300,TRST30,TRST30_6,0,1.055,2,'002277
130,TRST30,TRST30_18,0,1.055,2,'002277
1000,INSN9,INSN9_4,0,1.0525,2,'002277
1000,INSN9,INSN9_5,0,1.0525,2,'002277
1000,INSN9,INSN9_6,0,1.0525,2,'002277
1000,INSN9,INSN9_8,0,1.0525,2,'002277
1000,INSN9,INSN9_9,0,1.0525,2,'002277
160,INSN1,INSN1_1,0,1.05,2,'002277
100,INBK8,INBK8_2,0,1.05,2,'002277
500,INBK12,INBK12_4,0,1.05,2,'002277
1000,FUND10,FUND10_4,0,1.05,2,'002277
1000,FUND10,FUND10_14,0,1.05,2,'002277
1000,FUND10,FUND10_15,0,1.05,2,'002277
1000,FUND10,FUND10_19,0,1.05,2,'002277
400,INBK29,INBK29_4,0,1.05,2,'002277
500,FINC11,FINC11_1,0,1.05,2,'002277
1000,FUND19,FUND19_2,0,1.05,2,'002277
500,FUND19,FUND19_3,0,1.05,2,'002277
200,FUND19,FUND19_4,0,1.05,2,'002277
1000,FUND19,FUND19_5,0,1.05,2,'002277
1000,FUND19,FUND19_6,0,1.05,2,'002277
500,FUND19,FUND19_8,0,1.05,2,'002277
1000,FUND19,FUND19_11,0,1.05,2,'002277
1000,FUND19,FUND19_12,0,1.05,2,'002277
800,FUND20,FUND20_1,0,1.05,2,'002277
800,FUND20,FUND20_3,0,1.05,2,'002277
800,FUND20,FUND20_5,0,1.05,2,'002277
1000,INBK42,INBK42_6,0,1.05,2,'002277
550,FUND26,FUND26_1,0,1.05,2,'002277
140,FUND26,FUND26_2,0,1.05,2,'002277
1000,FUND26,FUND26_5,0,1.05,2,'002277
160,FUND26,FUND26_7,0,1.05,2,'002277
830,FUND26,FUND26_8,0,1.05,2,'002277
330,FUND26,FUND26_12,0,1.05,2,'002277
340,FUND26,FUND26_15,0,1.05,2,'002277
1000,FUND26,FUND26_35,0,1.05,2,'002277
640,FUND26,FUND26_41,0,1.05,2,'002277
170,FUND26,FUND26_42,0,1.05,2,'002277
110,FUND26,FUND26_44,0,1.05,2,'002277
160,FUND26,FUND26_45,0,1.05,2,'002277
160,FUND26,FUND26_46,0,1.05,2,'002277
150,FUND26,FUND26_47,0,1.05,2,'002277
1000,FUND26,FUND26_50,0,1.05,2,'002277
330,FUND26,FUND26_51,0,1.05,2,'002277
1000,FUND26,FUND26_52,0,1.05,2,'002277
240,FUND26,FUND26_54,0,1.05,2,'002277
490,FUND26,FUND26_55,0,1.05,2,'002277
160,FUND26,FUND26_56,0,1.05,2,'002277
410,FUND26,FUND26_57,0,1.05,2,'002277
250,FUND26,FUND26_59,0,1.05,2,'002277
140,FUND26,FUND26_61,0,1.05,2,'002277
150,FUND26,FUND26_62,0,1.05,2,'002277
100,FUND26,FUND26_63,0,1.05,2,'002277
160,FUND26,FUND26_64,0,1.05,2,'002277
240,FUND26,FUND26_66,0,1.05,2,'002277
400,FUND26,FUND26_67,0,1.05,2,'002277
410,FUND26,FUND26_68,0,1.05,2,'002277
550,FUND26,FUND26_69,0,1.05,2,'002277
590,FUND26,FUND26_70,0,1.05,2,'002277
1000,FUND26,FUND26_71,0,1.05,2,'002277
550,FUND26,FUND26_73,0,1.05,2,'002277
320,FUND26,FUND26_74,0,1.05,2,'002277
1000,FUND26,FUND26_75,0,1.05,2,'002277
120,FUND26,FUND26_77,0,1.05,2,'002277
110,FUND26,FUND26_78,0,1.05,2,'002277
1000,FUND26,FUND26_79,0,1.05,2,'002277
100,FUND26,FUND26_80,0,1.05,2,'002277
500,INBK46,INBK46_1,0,1.05,2,'002277
500,FUND36,FUND36_3,0,1.05,2,'002277
1000,TRST20,TRST20_2,0,1.05,2,'002277
570,INSN5,INSN5_1,0,1.05,2,'002277
450,INSN5,INSN5_4,0,1.05,2,'002277
150,INSN5,INSN5_7,0,1.05,2,'002277
150,INSN5,INSN5_8,0,1.05,2,'002277
140,INSN5,INSN5_9,0,1.05,2,'002277
160,INSN5,INSN5_11,0,1.05,2,'002277
210,INSN5,INSN5_12,0,1.05,2,'002277
340,INSN5,INSN5_13,0,1.05,2,'002277
200,INSN5,INSN5_14,0,1.05,2,'002277
310,INSN5,INSN5_15,0,1.05,2,'002277
310,INSN5,INSN5_16,0,1.05,2,'002277
350,INSN5,INSN5_17,0,1.05,2,'002277
300,INSN5,INSN5_18,0,1.05,2,'002277
260,INSN5,INSN5_19,0,1.05,2,'002277
430,INSN5,INSN5_20,0,1.05,2,'002277
300,INSN5,INSN5_21,0,1.05,2,'002277
910,INSN5,INSN5_22,0,1.05,2,'002277
630,INSN5,INSN5_23,0,1.05,2,'002277
690,INSN5,INSN5_26,0,1.05,2,'002277
470,INSN5,INSN5_28,0,1.05,2,'002277
100,INSN5,INSN5_29,0,1.05,2,'002277
120,INSN5,INSN5_30,0,1.05,2,'002277
100,INSN5,INSN5_31,0,1.05,2,'002277
370,INSN5,INSN5_32,0,1.05,2,'002277
410,INSN5,INSN5_33,0,1.05,2,'002277
1000,INSN5,INSN5_34,0,1.05,2,'002277
260,INSN5,INSN5_35,0,1.05,2,'002277
200,INSN5,INSN5_36,0,1.05,2,'002277
110,INSN5,INSN5_37,0,1.05,2,'002277
430,INSN5,INSN5_38,0,1.05,2,'002277
210,INSN5,INSN5_39,0,1.05,2,'002277
530,INSN5,INSN5_40,0,1.05,2,'002277
450,INSN5,INSN5_42,0,1.05,2,'002277
930,INSN5,INSN5_43,0,1.05,2,'002277
120,INSN5,INSN5_44,0,1.05,2,'002277
160,INSN5,INSN5_47,0,1.05,2,'002277
170,INSN5,INSN5_48,0,1.05,2,'002277
210,INSN5,INSN5_49,0,1.05,2,'002277
190,INSN5,INSN5_50,0,1.05,2,'002277
150,INSN5,INSN5_51,0,1.05,2,'002277
570,INSN5,INSN5_52,0,1.05,2,'002277
600,INSN5,INSN5_53,0,1.05,2,'002277
1000,INSN5,INSN5_56,0,1.05,2,'002277
250,INSN5,INSN5_58,0,1.05,2,'002277
290,INSN5,INSN5_60,0,1.05,2,'002277
180,INSN5,INSN5_61,0,1.05,2,'002277
800,INSN5,INSN5_62,0,1.05,2,'002277
640,INSN5,INSN5_63,0,1.05,2,'002277
110,INSN5,INSN5_64,0,1.05,2,'002277
150,INSN6,INSN6_1,0,1.05,2,'002277
1000,INSN6,INSN6_2,0,1.05,2,'002277
1000,INSN6,INSN6_3,0,1.05,2,'002277
1000,INSN6,INSN6_4,0,1.05,2,'002277
1000,INSN6,INSN6_5,0,1.05,2,'002277
700,INSN6,INSN6_6,0,1.05,2,'002277
1000,INSN6,INSN6_8,0,1.05,2,'002277
110,INSN6,INSN6_10,0,1.05,2,'002277
1000,INSN6,INSN6_11,0,1.05,2,'002277
1000,INSN6,INSN6_12,0,1.05,2,'002277
300,INSN6,INSN6_13,0,1.05,2,'002277
1000,INSN6,INSN6_18,0,1.05,2,'002277
1000,INSN6,INSN6_19,0,1.05,2,'002277
1000,INSN6,INSN6_20,0,1.05,2,'002277
1000,INSN6,INSN6_23,0,1.05,2,'002277
200,INSN8,INSN8_5,0,1.05,2,'002277
200,INSN8,INSN8_7,0,1.05,2,'002277
200,INSN8,INSN8_12,0,1.05,2,'002277
200,INSN8,INSN8_14,0,1.05,2,'002277
200,INSN8,INSN8_15,0,1.05,2,'002277
200,INSN8,INSN8_16,0,1.05,2,'002277
200,INSN8,INSN8_17,0,1.05,2,'002277
200,INSN8,INSN8_18,0,1.05,2,'002277
